cosecha;codmes;maduracion;saldo_inicial;provisionporc;pdponderado;rango_pd;porcentajeacum;REAL;acumulado30;PRIMERA PARTE;SEGUNDA PARTE;TERCERA;PROYECTADO
202307;202409;14;523805154.03;0.00;0.06;3. Medio II;0.05;24770221.93;;0.01;0.01;0.01;5872247.79
202307;202410;15;523805154.03;0.00;0.06;3. Medio II;0.05;25536025.06;;0.01;0.01;0.01;7666226.39
202307;202411;16;523805154.03;0.00;0.06;3. Medio II;0.05;26186067.26;;0.02;0.02;0.02;9775039.42
202307;202412;17;523805154.03;0.00;0.06;3. Medio II;0.05;27199630.23;;0.02;0.05;0.05;25994999.13
202307;202501;18;523805154.03;0.00;0.06;3. Medio II;0.05;27763768.38;;0.03;0.05;0.05;26761978.07
202307;202502;19;523805154.03;0.00;0.06;3. Medio II;0.05;28267145.14;;0.03;0.05;0.05;27469152.20
202307;202503;20;523805154.03;0.00;0.06;3. Medio II;0.06;29116233.29;;0.04;0.05;0.05;28125177.18
202307;202504;21;523805154.03;0.00;0.06;3. Medio II;0.06;29843798.65;;0.05;0.05;0.05;28736955.66
202307;202505;22;523805154.03;0.00;0.06;3. Medio II;0.06;30435698.47;;0.06;0.06;0.06;29310080.92
202307;202506;23;523805154.03;0.00;0.06;3. Medio II;0.06;30810742.97;;0.06;0.06;0.06;29849148.40
202307;202507;24;523805154.03;0.00;0.06;3. Medio II;0.06;31220882.40;;0.07;0.06;0.06;30357979.80
202307;202508;25;523805154.03;0.00;0.06;3. Medio II;0.06;31626831.40;;0.08;0.06;0.06;30839787.59
202307;202509;26;523805154.03;0.00;0.06;3. Medio II;0.06;31990875.98;;0.09;0.06;0.06;31297297.99
202308;202308;0;522742772.65;0.01;0.06;3. Medio II;0.01;5292247.83;;0.01;0.01;0.01;5227427.73
202308;202309;1;522742772.65;0.00;0.06;3. Medio II;0.01;4761663.92;;0.01;0.01;0.01;4704684.95
202308;202310;2;522742772.65;0.00;0.06;3. Medio II;0.01;5147970.83;;0.02;0.02;0.02;8651366.35
202308;202311;3;522742772.65;0.00;0.06;3. Medio II;0.01;6610605.10;;0.01;0.01;0.01;6905097.63
202308;202312;4;522742772.65;0.00;0.06;3. Medio II;0.02;8108263.15;;0.01;0.01;0.01;5447725.09
202308;202401;5;522742772.65;0.00;0.06;3. Medio II;0.02;10643565.59;;0.01;0.01;0.01;4279248.72
202308;202402;6;522742772.65;0.00;0.06;3. Medio II;0.02;12512893.75;;0.01;0.01;0.01;3399668.53
202308;202403;7;522742772.65;0.00;0.06;3. Medio II;0.03;14114577.60;;0.01;0.01;0.01;2808984.51
202308;202404;8;522742772.65;0.00;0.06;3. Medio II;0.03;15382751.57;;0.00;0.00;0.00;2507196.67
202308;202405;9;522742772.65;0.00;0.06;3. Medio II;0.03;17010049.82;;0.00;0.00;0.00;2494305.00
202308;202406;10;522742772.65;0.00;0.06;3. Medio II;0.04;18482616.21;;0.01;0.01;0.01;2770309.51
202308;202407;11;522742772.65;0.00;0.06;3. Medio II;0.04;19515555.93;;0.01;0.01;0.01;3335210.18
202308;202408;12;522742772.65;0.00;0.06;3. Medio II;0.04;20769093.10;;0.01;0.01;0.01;4189007.04
202308;202409;13;522742772.65;0.00;0.06;3. Medio II;0.04;21349860.32;;0.01;0.01;0.01;5331700.07
202308;202410;14;522742772.65;0.00;0.06;3. Medio II;0.04;22281910.68;;0.01;0.01;0.01;6763289.27
202308;202411;15;522742772.65;0.00;0.06;3. Medio II;0.04;23352487.88;;0.02;0.02;0.02;8483774.64
202308;202412;16;522742772.65;0.00;0.06;3. Medio II;0.05;24004870.86;;0.02;0.02;0.02;10493156.19
202308;202501;17;522742772.65;0.00;0.06;3. Medio II;0.05;25018469.10;;0.02;0.05;0.05;25773383.34
202308;202502;18;522742772.65;0.00;0.06;3. Medio II;0.05;25603418.26;;0.03;0.05;0.05;26523777.73
202308;202503;19;522742772.65;0.00;0.06;3. Medio II;0.05;26184185.48;;0.03;0.05;0.05;27215639.63
202308;202504;20;522742772.65;0.00;0.06;3. Medio II;0.05;26819317.95;;0.04;0.05;0.05;27857443.35
202308;202505;21;522742772.65;0.00;0.06;3. Medio II;0.05;27691252.90;;0.05;0.05;0.05;28455946.42
202308;202506;22;522742772.65;0.00;0.06;3. Medio II;0.05;28140811.68;;0.05;0.06;0.06;29016624.10
202308;202507;23;522742772.65;0.00;0.06;3. Medio II;0.05;28617030.35;;0.06;0.06;0.06;29543974.66
202308;202508;24;522742772.65;0.00;0.06;3. Medio II;0.06;29249549.10;;0.07;0.06;0.06;30041738.75
202308;202509;25;522742772.65;0.00;0.06;3. Medio II;0.06;29558490.08;;0.08;0.06;0.06;30513060.60
202309;202309;0;487674989.16;0.01;0.06;3. Medio II;0.01;4919665.29;;0.01;0.01;0.01;4876749.89
202309;202310;1;487674989.16;0.00;0.06;3. Medio II;0.01;4451497.30;;0.01;0.01;0.01;4389074.90
202309;202311;2;487674989.16;0.00;0.06;3. Medio II;0.01;4723619.95;;0.02;0.02;0.02;8143003.18
202309;202312;3;487674989.16;0.00;0.06;3. Medio II;0.01;5765293.72;;0.01;0.01;0.01;6441549.72
202309;202401;4;487674989.16;0.00;0.06;3. Medio II;0.02;7319513.91;;0.01;0.01;0.01;5017441.99
202309;202402;5;487674989.16;0.00;0.06;3. Medio II;0.02;8895191.80;;0.01;0.01;0.01;3870679.98
202309;202403;6;487674989.16;0.00;0.06;3. Medio II;0.02;11101433.45;;0.01;0.01;0.01;3001263.68
202309;202404;7;487674989.16;0.00;0.06;3. Medio II;0.03;12837556.41;;0.00;0.00;0.00;2409193.11
202309;202405;8;487674989.16;0.00;0.06;3. Medio II;0.03;14613181.05;;0.00;0.00;0.00;2094468.27
202309;202406;9;487674989.16;0.00;0.06;3. Medio II;0.03;16446351.33;;0.00;0.00;0.00;2057089.14
202309;202407;10;487674989.16;0.00;0.06;3. Medio II;0.04;17718207.71;;0.00;0.00;0.00;2297055.74
202309;202408;11;487674989.16;0.00;0.06;3. Medio II;0.04;19217808.30;;0.01;0.01;0.01;2814368.06
202309;202409;12;487674989.16;0.00;0.06;3. Medio II;0.04;20126346.80;;0.01;0.01;0.01;3609026.10
202309;202410;13;487674989.16;0.00;0.06;3. Medio II;0.04;20992945.26;;0.01;0.01;0.01;4681029.86
202309;202411;14;487674989.16;0.00;0.06;3. Medio II;0.04;21769811.52;;0.01;0.01;0.01;6030379.35
202309;202412;15;487674989.16;0.00;0.06;3. Medio II;0.05;22529609.15;;0.02;0.02;0.02;7657074.55
202309;202501;16;487674989.16;0.00;0.06;3. Medio II;0.05;23383528.06;;0.02;0.02;0.02;9561115.48
202309;202502;17;487674989.16;0.00;0.06;3. Medio II;0.05;23851208.37;;0.02;0.05;0.05;24097107.21
202309;202503;18;487674989.16;0.00;0.06;3. Medio II;0.05;24727560.33;;0.03;0.05;0.05;24801859.61
202309;202504;19;487674989.16;0.00;0.06;3. Medio II;0.05;25363976.19;;0.03;0.05;0.05;25451646.27
202309;202505;20;487674989.16;0.00;0.06;3. Medio II;0.05;25691206.10;;0.04;0.05;0.05;26054424.22
202309;202506;21;487674989.16;0.00;0.06;3. Medio II;0.05;26302262.87;;0.05;0.05;0.05;26616538.67
202309;202507;22;487674989.16;0.00;0.06;3. Medio II;0.05;26773844.58;;0.05;0.06;0.06;27143130.94
202309;202508;23;487674989.16;0.00;0.06;3. Medio II;0.06;27181540.87;;0.06;0.06;0.06;27638424.99
202309;202509;24;487674989.16;0.00;0.06;3. Medio II;0.06;27610694.86;;0.07;0.06;0.06;28105933.46
202310;202310;0;507977692.44;0.01;0.05;3. Medio II;0.01;5210327.19;;0.01;0.01;0.01;5079776.92
202310;202311;1;507977692.44;0.00;0.05;3. Medio II;0.01;4723684.56;;0.01;0.01;0.01;4571799.23
202310;202312;2;507977692.44;0.00;0.05;3. Medio II;0.01;5033550.95;;0.01;0.01;0.01;6457285.23
202310;202401;3;507977692.44;0.00;0.05;3. Medio II;0.01;6366992.40;;0.01;0.01;0.01;6639859.26
202310;202402;4;507977692.44;0.00;0.05;3. Medio II;0.02;7683670.58;;0.01;0.01;0.01;6899283.01
202310;202403;5;507977692.44;0.00;0.05;3. Medio II;0.02;9987349.41;;0.01;0.01;0.01;7235556.48
202310;202404;6;507977692.44;0.00;0.05;3. Medio II;0.02;11660119.95;;0.02;0.02;0.02;7648679.66
202310;202405;7;507977692.44;0.00;0.05;3. Medio II;0.03;13787022.55;;0.02;0.02;0.02;8138652.55
202310;202406;8;507977692.44;0.00;0.05;3. Medio II;0.03;15397819.81;;0.02;0.02;0.02;8705475.16
202310;202407;9;507977692.44;0.00;0.05;3. Medio II;0.03;16962899.08;;0.02;0.02;0.02;9349147.48
202310;202408;10;507977692.44;0.00;0.05;3. Medio II;0.04;18106356.87;;0.02;0.02;0.02;10069669.51
202310;202409;11;507977692.44;0.00;0.05;3. Medio II;0.04;18757076.29;;0.02;0.02;0.02;10867041.26
202310;202410;12;507977692.44;0.00;0.05;3. Medio II;0.04;19934568.58;;0.02;0.02;0.02;11741262.73
202310;202411;13;507977692.44;0.00;0.05;3. Medio II;0.04;20667072.42;;0.02;0.02;0.02;12692333.91
202310;202412;14;507977692.44;0.00;0.05;3. Medio II;0.04;21156762.91;;0.03;0.03;0.03;13720254.80
202310;202501;15;507977692.44;0.00;0.05;3. Medio II;0.04;21679979.94;;0.03;0.03;0.03;14825025.41
202310;202502;16;507977692.44;0.00;0.05;3. Medio II;0.04;22472933.11;;0.03;0.03;0.03;16006645.73
202310;202503;17;507977692.44;0.00;0.05;3. Medio II;0.05;22961607.65;;0.03;0.05;0.05;23460884.09
202310;202504;18;507977692.44;0.00;0.05;3. Medio II;0.05;23787579.38;;0.04;0.05;0.05;24045305.06
202310;202505;19;507977692.44;0.00;0.05;3. Medio II;0.05;24464713.65;;0.04;0.05;0.05;24583977.13
202310;202506;20;507977692.44;0.00;0.05;3. Medio II;0.05;24834013.43;;0.04;0.05;0.05;25083545.75
202310;202507;21;507977692.44;0.00;0.05;3. Medio II;0.05;25195185.57;;0.05;0.05;0.05;25549305.92
202310;202508;22;507977692.44;0.00;0.05;3. Medio II;0.05;25742785.52;;0.05;0.05;0.05;25985545.03
202310;202509;23;507977692.44;0.00;0.05;3. Medio II;0.05;25858096.46;;0.05;0.05;0.05;26395783.29
202311;202311;0;483247289.93;0.01;0.05;4. Medio I;0.01;4852769.29;;0.01;0.01;0.01;4832472.90
202311;202312;1;483247289.93;0.00;0.05;4. Medio I;0.01;4391751.37;;0.01;0.01;0.01;4349225.61
202311;202401;2;483247289.93;0.00;0.05;4. Medio I;0.01;4592782.24;;0.01;0.01;0.01;5456621.95
202311;202402;3;483247289.93;0.00;0.05;4. Medio I;0.01;5645294.84;;0.01;0.01;0.01;6234946.28
202311;202403;4;483247289.93;0.00;0.05;4. Medio I;0.02;7349224.79;;0.01;0.01;0.01;7020467.06
202311;202404;5;483247289.93;0.00;0.05;4. Medio I;0.02;8820712.78;;0.02;0.02;0.02;7813184.29
202311;202405;6;483247289.93;0.00;0.05;4. Medio I;0.02;11077960.87;;0.02;0.02;0.02;8613097.97
202311;202406;7;483247289.93;0.00;0.05;4. Medio I;0.03;12685241.36;;0.02;0.02;0.02;9420208.10
202311;202407;8;483247289.93;0.00;0.05;4. Medio I;0.03;13674448.56;;0.02;0.02;0.02;10234514.68
202311;202408;9;483247289.93;0.00;0.05;4. Medio I;0.03;14937173.73;;0.02;0.02;0.02;11056017.71
202311;202409;10;483247289.93;0.00;0.05;4. Medio I;0.03;15703603.93;;0.02;0.02;0.02;11884717.19
202311;202410;11;483247289.93;0.00;0.05;4. Medio I;0.03;16785594.62;;0.03;0.03;0.03;12720613.12
202311;202411;12;483247289.93;0.00;0.05;4. Medio I;0.04;17767069.86;;0.03;0.03;0.03;13563705.50
202311;202412;13;483247289.93;0.00;0.05;4. Medio I;0.04;18721000.01;;0.03;0.03;0.03;14413994.33
202311;202501;14;483247289.93;0.00;0.05;4. Medio I;0.04;19618873.48;;0.03;0.03;0.03;15271479.61
202311;202502;15;483247289.93;0.00;0.05;4. Medio I;0.04;20235013.77;;0.03;0.03;0.03;16136161.34
202311;202503;16;483247289.93;0.00;0.05;4. Medio I;0.04;21077797.04;;0.04;0.04;0.04;17008039.52
202311;202504;17;483247289.93;0.00;0.05;4. Medio I;0.05;21977603.50;;0.04;0.04;0.04;21649959.95
202311;202505;18;483247289.93;0.00;0.05;4. Medio I;0.05;22337622.73;;0.04;0.05;0.05;22142382.12
202311;202506;19;483247289.93;0.00;0.05;4. Medio I;0.05;23009819.71;;0.04;0.05;0.05;22596192.86
202311;202507;20;483247289.93;0.00;0.05;4. Medio I;0.05;23381920.12;;0.04;0.05;0.05;23017009.51
202311;202508;21;483247289.93;0.00;0.05;4. Medio I;0.05;23707628.80;;0.04;0.05;0.05;23409306.26
202311;202509;22;483247289.93;0.00;0.05;4. Medio I;0.05;23899477.97;;0.05;0.05;0.05;23776704.69
202312;202312;0;435307774.47;0.01;0.04;4. Medio I;0.01;4396173.21;;0.01;0.01;0.01;4353077.74
202312;202401;1;435307774.47;0.00;0.04;4. Medio I;0.01;3919075.89;;0.01;0.01;0.01;3917769.97
202312;202402;2;435307774.47;0.00;0.04;4. Medio I;0.01;4114093.78;;0.01;0.01;0.01;4412243.17
202312;202403;3;435307774.47;0.00;0.04;4. Medio I;0.01;5358638.70;;0.01;0.01;0.01;5517135.39
202312;202404;4;435307774.47;0.00;0.04;4. Medio I;0.02;6700257.26;;0.02;0.02;0.02;6584250.07
202312;202405;5;435307774.47;0.00;0.04;4. Medio I;0.02;8819770.82;;0.02;0.02;0.02;7613587.22
202312;202406;6;435307774.47;0.00;0.04;4. Medio I;0.02;10762114.11;;0.02;0.02;0.02;8605146.83
202312;202407;7;435307774.47;0.00;0.04;4. Medio I;0.03;12056284.12;;0.02;0.02;0.02;9558928.90
202312;202408;8;435307774.47;0.00;0.04;4. Medio I;0.03;13569413.95;;0.02;0.02;0.02;10474933.44
202312;202409;9;435307774.47;0.00;0.04;4. Medio I;0.03;14147067.36;;0.03;0.03;0.03;11353160.44
202312;202410;10;435307774.47;0.00;0.04;4. Medio I;0.04;15250137.26;;0.03;0.03;0.03;12193609.91
202312;202411;11;435307774.47;0.00;0.04;4. Medio I;0.04;15972748.17;;0.03;0.03;0.03;12996281.84
202312;202412;12;435307774.47;0.00;0.04;4. Medio I;0.04;16805927.25;;0.03;0.03;0.03;13761176.24
202312;202501;13;435307774.47;0.00;0.04;4. Medio I;0.04;17404040.13;;0.03;0.03;0.03;14488293.10
202312;202502;14;435307774.47;0.00;0.04;4. Medio I;0.04;17845006.91;;0.03;0.03;0.03;15177632.42
202312;202503;15;435307774.47;0.00;0.04;4. Medio I;0.04;18453567.18;;0.04;0.04;0.04;15829194.21
202312;202504;16;435307774.47;0.00;0.04;4. Medio I;0.04;19365101.66;;0.04;0.04;0.04;16442978.46
202312;202505;17;435307774.47;0.00;0.04;4. Medio I;0.05;19723359.95;;0.04;0.04;0.04;18937195.75
202312;202506;18;435307774.47;0.00;0.04;4. Medio I;0.05;20264882.82;;0.04;0.04;0.04;19325549.58
202312;202507;19;435307774.47;0.00;0.04;4. Medio I;0.05;20694531.60;;0.04;0.05;0.05;19683402.65
202312;202508;20;435307774.47;0.00;0.04;4. Medio I;0.05;21210371.31;;0.04;0.05;0.05;20015199.02
202312;202509;21;435307774.47;0.00;0.04;4. Medio I;0.05;21672232.86;;0.04;0.05;0.05;20324477.10
202401;202401;0;479905410.51;0.01;0.04;4. Medio I;0.01;4858562.38;;0.01;0.01;0.01;4799054.11
202401;202402;1;479905410.51;0.00;0.04;4. Medio I;0.01;4251002.13;;0.01;0.01;0.01;4319148.69
202401;202403;2;479905410.51;0.00;0.04;4. Medio I;0.01;4355141.60;;0.01;0.01;0.01;4400056.18
202401;202404;3;479905410.51;0.00;0.04;4. Medio I;0.01;5346626.18;;0.01;0.01;0.01;5936300.22
202401;202405;4;479905410.51;0.00;0.04;4. Medio I;0.01;6679803.41;;0.02;0.02;0.02;7395652.40
202401;202406;5;479905410.51;0.00;0.04;4. Medio I;0.02;8964633.07;;0.02;0.02;0.02;8778112.73
202401;202407;6;479905410.51;0.00;0.04;4. Medio I;0.02;10765718.07;;0.02;0.02;0.02;10083681.20
202401;202408;7;479905410.51;0.00;0.04;4. Medio I;0.03;12798597.39;;0.02;0.02;0.02;11312357.82
202401;202409;8;479905410.51;0.00;0.04;4. Medio I;0.03;13623554.79;;0.03;0.03;0.03;12464142.59
202401;202410;9;479905410.51;0.00;0.04;4. Medio I;0.03;14440353.80;;0.03;0.03;0.03;13539035.50
202401;202411;10;479905410.51;0.00;0.04;4. Medio I;0.03;15079107.90;;0.03;0.03;0.03;14537036.55
202401;202412;11;479905410.51;0.00;0.04;4. Medio I;0.03;15844077.13;;0.03;0.03;0.03;15458145.76
202401;202501;12;479905410.51;0.00;0.04;4. Medio I;0.03;16795729.56;;0.03;0.03;0.03;16302363.10
202401;202502;13;479905410.51;0.00;0.04;4. Medio I;0.04;17324105.41;;0.04;0.04;0.04;17069688.60
202401;202503;14;479905410.51;0.00;0.04;4. Medio I;0.04;18007490.72;;0.04;0.04;0.04;17760122.24
202401;202504;15;479905410.51;0.00;0.04;4. Medio I;0.04;18848285.00;;0.04;0.04;0.04;18373664.02
202401;202505;16;479905410.51;0.00;0.04;4. Medio I;0.04;19341627.76;;0.04;0.04;0.04;18910313.95
202401;202506;17;479905410.51;0.00;0.04;4. Medio I;0.04;19575821.60;;0.04;0.04;0.04;20254855.50
202401;202507;18;479905410.51;0.00;0.04;4. Medio I;0.04;20097958.69;;0.04;0.04;0.04;20620196.66
202401;202508;19;479905410.51;0.00;0.04;4. Medio I;0.04;20669046.13;;0.04;0.04;0.04;20956795.84
202401;202509;20;479905410.51;0.00;0.04;4. Medio I;0.04;21029455.09;;0.04;0.04;0.04;21268847.42
202402;202402;0;559297614.49;0.01;0.04;4. Medio I;0.01;5652820.99;;0.01;0.01;0.01;5592976.14
202402;202403;1;559297614.49;0.00;0.04;4. Medio I;0.01;5012984.52;;0.01;0.01;0.01;5033678.53
202402;202404;2;559297614.49;0.00;0.04;4. Medio I;0.01;4982223.15;;0.01;0.01;0.01;4680280.43
202402;202405;3;559297614.49;0.00;0.04;4. Medio I;0.01;6013567.95;;0.01;0.01;0.01;6681129.35
202402;202406;4;559297614.49;0.00;0.04;4. Medio I;0.01;7543246.93;;0.02;0.02;0.02;8568285.91
202402;202407;5;559297614.49;0.00;0.04;4. Medio I;0.02;9195412.08;;0.02;0.02;0.02;10341750.11
202402;202408;6;559297614.49;0.00;0.04;4. Medio I;0.02;11139530.59;;0.02;0.02;0.02;12001521.94
202402;202409;7;559297614.49;0.00;0.04;4. Medio I;0.02;12363833.07;;0.02;0.02;0.02;13547601.41
202402;202410;8;559297614.49;0.00;0.04;4. Medio I;0.02;13904697.99;;0.03;0.03;0.03;14979988.51
202402;202411;9;559297614.49;0.00;0.04;4. Medio I;0.03;14658631.18;;0.03;0.03;0.03;16298683.25
202402;202412;10;559297614.49;0.00;0.04;4. Medio I;0.03;15816377.24;;0.03;0.03;0.03;17503685.62
202402;202501;11;559297614.49;0.00;0.04;4. Medio I;0.03;16908126.18;;0.03;0.03;0.03;18594995.64
202402;202502;12;559297614.49;0.00;0.04;4. Medio I;0.03;17611163.29;;0.03;0.03;0.03;19572613.28
202402;202503;13;559297614.49;0.00;0.04;4. Medio I;0.03;18498768.60;;0.04;0.04;0.04;20436538.57
202402;202504;14;559297614.49;0.00;0.04;4. Medio I;0.03;19189501.15;;0.04;0.04;0.04;21186771.49
202402;202505;15;559297614.49;0.00;0.04;4. Medio I;0.04;19726426.86;;0.04;0.04;0.04;21823312.05
202402;202506;16;559297614.49;0.00;0.04;4. Medio I;0.04;20351162.30;;0.04;0.04;0.04;22346160.24
202402;202507;17;559297614.49;0.00;0.04;4. Medio I;0.04;21044132.04;;0.04;0.04;0.04;22830863.70
202402;202508;18;559297614.49;0.00;0.04;4. Medio I;0.04;22058697.92;;0.04;0.04;0.04;23175280.71
202402;202509;19;559297614.49;0.00;0.04;4. Medio I;0.04;22597860.82;;0.04;0.04;0.04;23492550.11
202403;202403;0;535164709.46;0.01;0.03;4. Medio I;0.01;5371448.19;;0.01;0.01;0.01;5351647.09
202403;202404;1;535164709.46;0.00;0.03;4. Medio I;0.01;4716941.75;;0.01;0.01;0.01;4816482.39
202403;202405;2;535164709.46;0.00;0.03;4. Medio I;0.01;4880702.15;;0.01;0.01;0.01;4168965.27
202403;202406;3;535164709.46;0.00;0.03;4. Medio I;0.01;5921062.35;;0.01;0.01;0.01;6035947.24
202403;202407;4;535164709.46;0.00;0.03;4. Medio I;0.01;7066849.99;;0.01;0.01;0.01;7797344.39
202403;202408;5;535164709.46;0.00;0.03;4. Medio I;0.02;9033045.13;;0.02;0.02;0.02;9453156.71
202403;202409;6;535164709.46;0.00;0.03;4. Medio I;0.02;10183114.09;;0.02;0.02;0.02;11003384.20
202403;202410;7;535164709.46;0.00;0.03;4. Medio I;0.02;11885473.03;;0.02;0.02;0.02;12448026.87
202403;202411;8;535164709.46;0.00;0.03;4. Medio I;0.02;12296479.53;;0.03;0.03;0.03;13787084.71
202403;202412;9;535164709.46;0.00;0.03;4. Medio I;0.02;13035541.99;;0.03;0.03;0.03;15020557.72
202403;202501;10;535164709.46;0.00;0.03;4. Medio I;0.03;13836148.40;;0.03;0.03;0.03;16148445.91
202403;202502;11;535164709.46;0.00;0.03;4. Medio I;0.03;14193103.26;;0.03;0.03;0.03;17170749.28
202403;202503;12;535164709.46;0.00;0.03;4. Medio I;0.03;15092179.97;;0.03;0.03;0.03;18087467.82
202403;202504;13;535164709.46;0.00;0.03;4. Medio I;0.03;15752038.06;;0.04;0.04;0.04;18898601.53
202403;202505;14;535164709.46;0.00;0.03;4. Medio I;0.03;16468623.60;;0.04;0.04;0.04;19604150.42
202403;202506;15;535164709.46;0.00;0.03;4. Medio I;0.03;16974354.25;;0.04;0.04;0.04;20204114.48
202403;202507;16;535164709.46;0.00;0.03;4. Medio I;0.03;17487042.05;;0.04;0.04;0.04;20698493.72
202403;202508;17;535164709.46;0.00;0.03;4. Medio I;0.03;18223963.85;;0.04;0.04;0.04;20971401.40
202403;202509;18;535164709.46;0.00;0.03;4. Medio I;0.04;18928240.61;;0.04;0.04;0.04;21203468.73
202404;202404;0;589710864.58;0.01;0.03;4. Medio I;0.01;5956669.44;;0.01;0.01;0.01;5897108.65
202404;202405;1;589710864.58;0.00;0.03;4. Medio I;0.01;5355164.36;;0.01;0.01;0.01;5307397.78
202404;202406;2;589710864.58;0.00;0.03;4. Medio I;0.01;5646481.53;;0.01;0.01;0.01;4593724.95
202404;202407;3;589710864.58;0.00;0.03;4. Medio I;0.01;7213933.01;;0.01;0.01;0.01;6650801.14
202404;202408;4;589710864.58;0.00;0.03;4. Medio I;0.02;9680103.84;;0.01;0.01;0.01;8591550.18
202404;202409;5;589710864.58;0.00;0.03;4. Medio I;0.02;11575434.56;;0.02;0.02;0.02;10415972.07
202404;202410;6;589710864.58;0.01;0.03;4. Medio I;0.03;15203925.51;;0.02;0.02;0.02;12124066.81
202404;202411;7;589710864.58;0.00;0.03;4. Medio I;0.03;16761351.90;;0.02;0.02;0.02;13715834.40
202404;202412;8;589710864.58;0.00;0.03;4. Medio I;0.03;18214989.19;;0.03;0.03;0.03;15191274.83
202404;202501;9;589710864.58;0.00;0.03;4. Medio I;0.03;20204083.93;;0.03;0.03;0.03;16550388.11
202404;202502;10;589710864.58;0.00;0.03;4. Medio I;0.04;21138775.65;;0.03;0.03;0.03;17793174.24
202404;202503;11;589710864.58;0.00;0.03;4. Medio I;0.04;22837732.65;;0.03;0.03;0.03;18919633.22
202404;202504;12;589710864.58;0.00;0.03;4. Medio I;0.04;24072587.20;;0.03;0.03;0.03;19929765.04
202404;202505;13;589710864.58;0.00;0.03;4. Medio I;0.04;25344593.54;;0.04;0.04;0.04;20823569.71
202404;202506;14;589710864.58;0.00;0.03;4. Medio I;0.04;26464454.47;;0.04;0.04;0.04;21601047.23
202404;202507;15;589710864.58;0.00;0.03;4. Medio I;0.05;27443964.22;;0.04;0.04;0.04;22262197.60
202404;202508;16;589710864.58;0.00;0.03;4. Medio I;0.05;28576209.08;;0.04;0.04;0.04;22807020.81
202404;202509;17;589710864.58;0.00;0.03;4. Medio I;0.05;29063310.25;;0.04;0.04;0.04;23108148.02
202405;202405;0;613027113.02;0.01;0.03;4. Medio I;0.01;6155405.24;;0.01;0.01;0.01;6130271.13
202405;202406;1;613027113.02;0.00;0.03;4. Medio I;0.01;5499466.23;;0.01;0.01;0.01;5517244.02
202405;202407;2;613027113.02;0.00;0.03;4. Medio I;0.01;5544830.24;;0.01;0.01;0.01;4716651.22
202405;202408;3;613027113.02;0.00;0.03;4. Medio I;0.01;6582072.11;;0.01;0.01;0.01;6710102.00
202405;202409;4;613027113.02;0.00;0.03;4. Medio I;0.01;7759084.17;;0.01;0.01;0.01;8597211.85
202405;202410;5;613027113.02;0.00;0.03;4. Medio I;0.02;9809659.86;;0.02;0.02;0.02;10377980.76
202405;202411;6;613027113.02;0.00;0.03;4. Medio I;0.02;11388817.71;;0.02;0.02;0.02;12052408.74
202405;202412;7;613027113.02;0.00;0.03;4. Medio I;0.02;13086902.81;;0.02;0.02;0.02;13620495.78
202405;202501;8;613027113.02;0.00;0.03;4. Medio I;0.02;14834643.11;;0.02;0.02;0.02;15082241.88
202405;202502;9;613027113.02;0.00;0.03;4. Medio I;0.03;15789739.35;;0.03;0.03;0.03;16437647.05
202405;202503;10;613027113.02;0.00;0.03;4. Medio I;0.03;17135333.86;;0.03;0.03;0.03;17686711.28
202405;202504;11;613027113.02;0.00;0.03;4. Medio I;0.03;18350966.63;;0.03;0.03;0.03;18829434.58
202405;202505;12;613027113.02;0.00;0.03;4. Medio I;0.03;19486292.84;;0.03;0.03;0.03;19865816.94
202405;202506;13;613027113.02;0.00;0.03;4. Medio I;0.03;20776101.89;;0.03;0.03;0.03;20795858.36
202405;202507;14;613027113.02;0.00;0.03;4. Medio I;0.04;21563841.73;;0.04;0.04;0.04;21619558.85
202405;202508;15;613027113.02;0.00;0.03;4. Medio I;0.04;22764761.84;;0.04;0.04;0.04;22336918.40
202405;202509;16;613027113.02;0.00;0.03;4. Medio I;0.04;23520624.27;;0.04;0.04;0.04;22947937.02
202406;202406;0;551422639.09;0.01;0.03;4. Medio I;0.01;5534629.03;;0.01;0.01;0.01;5514226.39
202406;202407;1;551422639.09;0.00;0.03;4. Medio I;0.01;4856930.61;;0.01;0.01;0.01;4962803.75
202406;202408;2;551422639.09;0.00;0.03;4. Medio I;0.01;5049928.53;;0.01;0.01;0.01;4240306.30
202406;202409;3;551422639.09;0.00;0.03;4. Medio I;0.01;5942130.36;;0.01;0.01;0.01;6017519.33
202406;202410;4;551422639.09;0.00;0.03;4. Medio I;0.01;7230253.64;;0.01;0.01;0.01;7700701.12
202406;202411;5;551422639.09;0.00;0.03;4. Medio I;0.02;9219235.10;;0.02;0.02;0.02;9289851.66
202406;202412;6;551422639.09;0.00;0.03;4. Medio I;0.02;11074772.28;;0.02;0.02;0.02;10784970.96
202406;202501;7;551422639.09;0.00;0.03;4. Medio I;0.02;12895569.84;;0.02;0.02;0.02;12186059.00
202406;202502;8;551422639.09;0.00;0.03;4. Medio I;0.03;13895299.08;;0.02;0.02;0.02;13493115.80
202406;202503;9;551422639.09;0.00;0.03;4. Medio I;0.03;15527510.09;;0.03;0.03;0.03;14706141.35
202406;202504;10;551422639.09;0.00;0.03;4. Medio I;0.03;16722994.38;;0.03;0.03;0.03;15825135.65
